INFO 2025-06-12 22:05:01,017 autoreload 64871 8810225408 Watching for file changes with StatReloader
INFO 2025-07-02 14:28:12,054 _client 87446 13104295936 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-02 14:28:12,062 ai_service 87446 13104295936 Consulta procesada exitosamente en 10.64s
INFO 2025-07-02 14:28:12,062 agent_manager 87446 13104295936 Interacción procesada - Agente: content_creator, Query: 'Crea una simulacion interactiva para enseñar Funci...', Response time: 10.64s
INFO 2025-07-02 14:28:19,437 views 87446 13154775040 🔍 Obteniendo estructura para documento: 58a881b8-5c24-4dc7-b395-1bb888fadd59
INFO 2025-07-02 14:28:19,441 views 87446 13154775040 ✅ Estructura ya analizada para: 1G GD M1-M5 b.pdf
INFO 2025-07-02 14:28:19,481 views 87446 13154775040 🔍 Obteniendo estructura para documento: 58a881b8-5c24-4dc7-b395-1bb888fadd59
INFO 2025-07-02 14:28:19,482 views 87446 13137948672 📋 Listando 5 documentos
INFO 2025-07-02 14:28:19,482 views 87446 13154775040 ✅ Estructura ya analizada para: 1G GD M1-M5 b.pdf
INFO 2025-07-02 14:28:19,485 views 87446 13137948672 📋 Listando 5 documentos
INFO 2025-07-02 14:28:28,717 views 87446 13104295936 📋 Listando 5 documentos
INFO 2025-07-02 14:28:28,729 views 87446 13104295936 📋 Listando 5 documentos
